"","x"
"12720",0.152696
"12721",0.3006715
"12722",0.133912
"12723",0.138094
"12724",0.1021295
"12725",0.292107
"12726",0.2759135
"12727",0.278559
"12728",0.057812
"12729",0.300753
"12730",0.333816
"12731",0.336948
"12732",0.303617
"12733",0.3271045
"12734",0.176686
"12735",0.3476635
"12736",0.303442
"12737",0.308654
"12738",0.09795
"12739",0.26963
"12740",0.313019
"12741",0.3104865
"12742",0.3159005
"12743",0.309764
"12744",0.288878
"12745",0.2922595
"12746",0.326724
"12747",0.311699
"12748",0.3101965
"12749",0.267512
"12750",0.2006235
"12751",0.1935
"12752",0.188972
"12753",0.210356
"12754",0.1907805
"12755",0.193829
"12756",0.2019715
"12757",0.2239725
"12758",0.215625
"12759",0.2053675
"12760",0.18186
"12761",0.2191025
"12762",0.211168
"12763",0.225378
"12764",0.1878555
"12765",0.19813
"12766",0.2042945
"12767",0.200927
"12768",0.213134
"12769",0.1987485
"12770",0.205721
"12771",0.2083345
"12772",0.2180845
"12773",0.2194005
"12774",0.213615
"12775",0.207721
"12776",0.21579
"12777",0.213697
"12778",0.1797615
"12779",0.192882
"12780",0.203963
"12781",0.21437
"12782",0.2220665
"12783",0.2184205
"12784",0.219566
"12785",0.2156935
"12786",0.226877
"12787",0.232604
"12788",0.2471925
"12789",0.239456
"12790",0.22422
"12791",0.2284775
"12792",0.22837
"12793",0.222671
"12794",0.188382
"12795",0.18564
"12796",0.1764615
"12797",0.1839435
"12798",0.193613
"12799",0.1710715
"12800",0.191428
"12801",0.2031465
"12802",0.186282
"12803",0.207696
"12804",0.2062095
"12805",0.189157
"12806",0.188488
"12807",0.1883655
"12808",0.193744
"12809",0.212673
"12810",0.205946
"12811",0.190133
"12812",0.1945365
"12813",0.192795
"12814",0.208199
"12815",0.226929
"12816",0.2159085
"12817",0.2123735
"12818",0.220197
"12819",0.208828
"12820",0.191805
"12821",0.183976
"12822",0.174792
"12823",0.189853
"12824",0.191696
"12825",0.226475
"12826",0.238152
"12827",0.219764
"12828",0.202991
"12829",0.2006145
"12830",0.1926995
"12831",0.199942
"12832",0.201949
"12833",0.196575
"12834",0.1783885
"12835",0.190824
"12836",0.1974425
"12837",0.179322
"12838",0.178215
"12839",0.209667
"12840",0.227724
"12841",0.2267005
"12842",0.19749
"12843",0.252773
"12844",0.27612
"12845",0.0418865
"12846",0.038213
"12847",0.036835
"12848",0.0115605
"12849",0.021939
"12850",0.043876
"12851",0.067886
"12852",0.030668
"12853",0.0449725
"12854",0.043609
"12855",0.0113315
"12856",0.046285
"12857",0.0236145
"12858",0.292335
"12859",0.065812
"12860",0.062636
"12861",0.075951
"12862",0.024674
"12863",0.028845
"12864",0.056079
"12865",0.025652
"12866",0.066513
"12867",0.031863
"12868",0.2573985
"12869",0.2661685
"12870",0.2505845
"12871",0.2164875
"12872",0.1998715
"12873",0.1992975
"12874",0.005336
"12875",0.228418
"12876",0.2395545
"12877",0.069914
"12878",0.2641655
"12879",0.2971065
"12880",0.2817785
"12881",0.302617
"12882",0.293284
"12883",0.249772
"12884",0.185546
"12885",0.20231
"12886",0.146509
"12887",0.077106
"12888",0.214542
"12889",0.7614775
"12890",0.80228
"12891",0.0831605
"12892",2.1248
"12893",2.0700575
"12894",1.609296
"12895",0.923895
"12896",1.736409
"12897",4.35823
"12898",0
"12899",0
"12900",0
"12901",0
"12902",0
"12903",0
"12904",0
"12905",0
"12906",0
"12907",0
"12908",0
"12909",0
"12910",0
"12911",0
"12912",0
"12913",0
"12914",0
"12915",0
"12916",0
"12917",0
"12918",0
"12919",9.188989
"12920",8.9690745
"12921",8.1358635
"12922",7.9061315
"12923",7.929168
"12924",8.042982
"12925",8.198953
"12926",7.281767
"12927",7.347094
"12928",7.300916
"12929",7.194843
"12930",7.2724455
"12931",7.6320785
"12932",0
"12933",0
"12934",19.9590415
"12935",23.9895285
"12936",30.7916825
"12937",35.4685055
"12938",36.926144
"12939",39.225261
"12940",38.9648095
"12941",39.02756
"12942",34.554441
"12943",28.71931
"12944",22.682309
"12945",13.905671
"12946",11.699365
"12947",12.2221585
"12948",11.972799
"12949",13.8345225
"12950",14.2617845
"12951",13.5574855
"12952",8.203844
"12953",4.6689555
"12954",0.3759945
"12955",2.57006
"12956",1.195244
"12957",0.6670275
"12958",2.353965
"12959",0
"12960",0
"12961",0
"12962",0
"12963",0.134813
"12964",0
"12965",0
"12966",0
"12967",0
"12968",0
"12969",0
"12970",0
"12971",0
"12972",0
"12973",0
"12974",0
"12975",0
"12976",0
"12977",0
"12978",0
"12979",0
"12980",0
"12981",0
"12982",16.926781
"12983",22.19031
"12984",6.680043
"12985",9.405906
"12986",28.4016715
"12987",43.6242135
"12988",66.5852585
"12989",26.596153
"12990",25.995782
"12991",36.0230295
"12992",33.6897585
"12993",43.7380425
"12994",0
"12995",60.751698
"12996",51.1791785
"12997",40.745592
"12998",41.015679
"12999",43.6994825
"13000",43.768311
"13001",37.5231285
"13002",0
"13003",0
"13004",0
"13005",0
"13006",0
"13007",0
"13008",0
"13009",0
"13010",0
"13011",0
"13012",0
"13013",0
"13014",0
"13015",0
"13016",0
"13017",0
"13018",50.7850715
"13019",37.0743535
"13020",29.87607
"13021",0
"13022",0
"13023",0
"13024",0
"13025",0
"13026",0
"13027",0
"13028",0
"13029",0
"13030",0
"13031",0
"13032",0
"13033",0
"13034",0
"13035",0
"13036",0
"13037",0
"13038",0
"13039",0
"13040",0
"13041",0
"13042",0
"13043",0
"13044",0
"13045",0
"13046",0
"13047",0
"13048",0
"13049",0
"13050",0
"13051",0
"13052",0
"13053",0
"13054",0
"13055",0
"13056",0
"13057",0
"13058",0
"13059",0
"13060",0
"13061",0
"13062",36.666623
"13063",39.5976575
"13064",42.990498
"13065",54.945938
"13066",0
"13067",0
"13068",0
"13069",0
"13070",0
"13071",0
"13072",0
"13073",0
"13074",0
"13075",0
"13076",0
"13077",0
"13078",0
"13079",0
"13080",0
"13081",0
"13082",0
"13083",0
"13084",0
"13085",0
"13086",0
"13087",0
"13088",0
"13089",0
"13090",0
"13091",0
"13092",0
"13093",0
"13094",0
"13095",0
"13096",0
"13097",0
"13098",0
"13099",0
"13100",0
"13101",0
"13102",0
"13103",0
"13104",0
"13105",0
"13106",0
"13107",0
"13108",0
"13109",5.209329
"13110",12.9397965
"13111",22.484354
"13112",26.673453
"13113",31.970046
"13114",35.505735
"13115",40.286572
"13116",51.40311
"13117",55.169745
"13118",70.565529
"13119",68.5219045
"13120",63.3882455
"13121",56.340932
"13122",54.914455
"13123",59.172769
"13124",57.4475885
"13125",47.037972
"13126",41.8680575
"13127",38.091468
"13128",30.892858
"13129",0
"13130",0
"13131",0
"13132",0
"13133",0
"13134",0
"13135",0
"13136",0
"13137",0
"13138",0
"13139",8.761264
"13140",8.3467125
"13141",6.529868
"13142",4.538538
"13143",2.114331
"13144",0.198202
"13145",5.747992
"13146",0
"13147",0
"13148",0
"13149",0
"13150",0
"13151",0
"13152",0
"13153",0
"13154",12.42213
"13155",12.094568
"13156",12.2627555
"13157",11.9607145
"13158",12.2688245
"13159",12.012039
"13160",10.620251
"13161",8.3763315
"13162",8.271965
"13163",8.1623255
"13164",6.2743945
"13165",5.7010665
"13166",6.073248
"13167",6.229889
"13168",6.00403
"13169",5.988236
"13170",4.4910615
"13171",3.5288935
"13172",1.959211
"13173",1.625382
"13174",1.367645
"13175",1.052657
"13176",2.803278
"13177",3.014728
"13178",3.7094165
"13179",2.3011025
"13180",2.170278
"13181",5.5712965
"13182",10.192012
"13183",16.758333
"13184",0
"13185",0
"13186",0
"13187",0
"13188",0
"13189",0
"13190",0
"13191",0
"13192",18.8483815
"13193",19.119943
"13194",18.694476
"13195",20.1366745
"13196",25.9128855
"13197",30.2041675
"13198",24.1300905
"13199",36.6015105
"13200",26.0892805
"13201",23.460281
"13202",13.9440225
"13203",22.906274
"13204",18.1233045
"13205",13.038294
"13206",9.114445
"13207",0
"13208",0
"13209",0
"13210",0
"13211",0
"13212",0
"13213",0
"13214",0
"13215",0
"13216",0
"13217",0
"13218",0
"13219",0
"13220",0
"13221",0
"13222",0
"13223",0
"13224",0
"13225",0
"13226",0
"13227",0
"13228",0
"13229",0
"13230",0
"13231",0
"13232",0
"13233",0
"13234",0
"13235",0
"13236",0
"13237",0
"13238",0
"13239",0
"13240",0
"13241",0
"13242",0
"13243",0
"13244",3.127314
"13245",3.7333815
"13246",2.9942375
"13247",2.317
"13248",4.1854125
"13249",5.96721
"13250",6.624674
"13251",5.695302
"13252",6.734995
"13253",7.687983
"13254",7.6535405
"13255",7.2789205
"13256",7.25025
"13257",6.7618125
"13258",6.078432
"13259",6.0797165
"13260",6.1941395
"13261",5.8576285
"13262",4.67687
"13263",4.59856
"13264",4.524094
"13265",4.657343
"13266",5.1967425
"13267",6.247051
"13268",6.370557
"13269",6.647678
"13270",6.8500945
"13271",7.004203
"13272",6.663394
"13273",0
"13274",0
"13275",0
"13276",0
"13277",0
"13278",0
"13279",0
"13280",0
"13281",0
"13282",0
"13283",0
"13284",0
"13285",0
"13286",0
"13287",0
"13288",0
"13289",0
"13290",0
"13291",0
"13292",0
"13293",0
"13294",0
"13295",44.283584
"13296",30.12502
"13297",27.306885
"13298",15.868604
"13299",2.7487875
"13300",7.1219175
"13301",0.06943
"13302",11.716431
"13303",41.644145
"13304",2.398212
"13305",35.3585285
"13306",44.029345
"13307",44.6445595
"13308",47.2652185
"13309",46.3845865
"13310",51.5940775
"13311",37.3131625
"13312",35.667489
"13313",31.003893
"13314",24.816675
"13315",18.71056
"13316",12.263922
"13317",10.424469
"13318",13.7088235
"13319",16.980214
"13320",17.624288
"13321",28.0056135
"13322",33.498702
"13323",15.7538485
"13324",8.367122
"13325",7.452453
"13326",22.8560545
"13327",28.824117
"13328",31.9546275
"13329",38.485944
"13330",41.3266265
"13331",64.220969
"13332",69.027664
"13333",0
"13334",0
"13335",0
"13336",0
"13337",0
"13338",53.8214955
"13339",36.446828
"13340",32.934084
"13341",30.207229
"13342",28.218754
"13343",32.199409
"13344",35.9534925
"13345",45.543167
"13346",45.71938
"13347",39.6959135
"13348",39.2674735
"13349",25.5166425
"13350",11.594627
"13351",10.733234
"13352",10.1202225
"13353",7.95048
"13354",2.974091
"13355",19.9540405
"13356",22.713851
"13357",20.0194365
"13358",10.1674015
"13359",15.4930275
"13360",15.5061085
"13361",49.240283
"13362",50.957043
"13363",5.5485545
"13364",1.596116
"13365",9.859033
"13366",24.853766
"13367",23.635856
"13368",23.369846
"13369",23.303456
"13370",22.0294615
"13371",21.7463895
"13372",21.495475
"13373",0
"13374",0
"13375",0
"13376",0
"13377",0
"13378",0
"13379",0
"13380",0
"13381",0
"13382",0
"13383",0
"13384",0
"13385",0
"13386",0
"13387",0
"13388",19.7993845
"13389",21.338223
"13390",21.126131
"13391",20.834395
"13392",19.6485655
"13393",18.122664
"13394",18.0475295
"13395",17.503947
"13396",14.9522555
"13397",13.920611
"13398",11.484432
"13399",10.860948
"13400",9.56216
"13401",9.376357
"13402",8.2278585
"13403",8.263402
"13404",8.269598
"13405",7.882751
"13406",7.72302
"13407",7.0838265
"13408",6.050973
"13409",5.722919
"13410",5.596925
"13411",4.656465
"13412",3.902446
"13413",4.3193195
"13414",4.030672
"13415",3.84169
"13416",3.69753
"13417",3.308379
"13418",3.214021
"13419",3.1294545
"13420",2.897531
"13421",1.9183755
"13422",1.265937
"13423",1.155643
"13424",0.981105
"13425",0.912525
"13426",0.9411815
"13427",1.4600205
"13428",1.5335475
"13429",1.182381
"13430",1.108859
"13431",1.1017915
"13432",1.1065205
"13433",1.113042
"13434",1.306505
"13435",2.232983
"13436",3.1561605
"13437",3.450475
"13438",3.619875
"13439",4.587065
"13440",5.511699
"13441",6.447585
"13442",6.91488
"13443",7.625047
"13444",7.965869
"13445",8.585716
"13446",8.7994365
"13447",8.763986
"13448",8.7347335
"13449",8.6845155
"13450",8.72418
"13451",8.356025
"13452",7.645907
"13453",7.439605
"13454",7.507026
"13455",7.485825
"13456",7.319898
"13457",7.321999
"13458",7.357885
"13459",7.3112435
"13460",7.300075
"13461",7.3179995
"13462",7.286405
"13463",7.297584
"13464",7.2220425
"13465",7.065212
"13466",7.452838
"13467",6.84294
"13468",6.419907
"13469",6.1125165
"13470",3.545294
"13471",2.424098
"13472",2.292628
"13473",0.139331
"13474",1.8594965
"13475",2.1331985
"13476",2.123932
"13477",2.029605
"13478",2.1092415
"13479",1.933104
"13480",1.989283
"13481",2.287819
"13482",2.0950215
"13483",2.121309
"13484",2.077433
"13485",1.97567
"13486",1.9645885
"13487",2.044376
"13488",2.150648
"13489",2.22363
"13490",2.2511075
"13491",2.257471
"13492",2.02119
"13493",1.628988
"13494",2.0806555
"13495",2.506914
"13496",2.446865
"13497",2.4506745
"13498",2.528023
"13499",2.451725
"13500",2.5828615
"13501",2.493731
"13502",2.132453
"13503",2.0920135
"13504",0
"13505",0
"13506",0
"13507",0
"13508",0
"13509",0
"13510",0
"13511",35.3425185
"13512",40.575791
"13513",51.380148
"13514",52.04203
"13515",51.1396925
"13516",54.1112085
"13517",46.837381
"13518",43.796584
"13519",46.676576
"13520",38.895714
"13521",19.65639
"13522",37.0911725
"13523",8.258101
"13524",40.2876515
"13525",42.1138315
"13526",46.6897075
"13527",24.691199
"13528",29.306225
"13529",35.5306415
"13530",39.401516
"13531",40.5346025
"13532",43.6541285
"13533",40.49752
"13534",33.729609
"13535",25.212526
"13536",20.033052
"13537",4.597306
"13538",17.995542
"13539",14.692901
"13540",11.4365755
"13541",10.264062
"13542",10.50835
"13543",10.611081
"13544",18.3305075
"13545",17.1972945
"13546",8.093429
"13547",21.0402855
"13548",12.766604
"13549",10.6125215
"13550",9.926197
"13551",19.4032
"13552",25.077895
"13553",57.150803
"13554",51.757112
"13555",52.8385485
"13556",39.884226
"13557",29.430662
"13558",21.106259
"13559",22.6081195
"13560",23.493324
"13561",6.998167
"13562",6.902084
"13563",8.1685635
"13564",9.9386085
"13565",11.0476795
"13566",13.258635
"13567",14.72455
"13568",42.635241
"13569",45.854916
"13570",49.3832625
"13571",13.751881
"13572",13.110065
"13573",13.3694915
"13574",12.3785155
"13575",22.805056
"13576",9.327884
"13577",7.779681
"13578",18.1004785
"13579",12.0221475
"13580",1.7536385
"13581",6.27921
"13582",8.938142
"13583",12.259366
"13584",12.477955
"13585",12.941313
"13586",13.107741
"13587",13.0621855
"13588",11.782239
"13589",11.272207
"13590",19.5640435
"13591",11.224008
"13592",28.0560175
"13593",17.170009
"13594",49.979974
"13595",52.870545
"13596",49.6591425
"13597",45.7031275
"13598",24.005375
"13599",11.7714045
"13600",4.9603295
"13601",11.8489345
"13602",12.1306655
"13603",0
"13604",0
"13605",0
"13606",0
"13607",0
"13608",0
"13609",0
"13610",0
"13611",0
"13612",0
"13613",0.4182305
"13614",0.452906
"13615",0.698737
"13616",0.9547945
"13617",0.945551
"13618",0.903504
"13619",0.3208785
"13620",14.3563185
"13621",15.258437
"13622",12.4675585
"13623",9.9363615
"13624",27.284401
"13625",19.530423
"13626",22.191076
"13627",26.917374
"13628",20.917421
"13629",20.4397515
"13630",45.7448705
"13631",48.524041
"13632",51.9757085
"13633",47.5795885
"13634",35.209444
"13635",16.814321
"13636",17.321427
"13637",17.7669405
"13638",17.9560145
"13639",0.819723
"13640",0.834305
"13641",0.864305
"13642",0.8726405
"13643",0.863156
"13644",0.8459665
"13645",0.842929
"13646",0.846521
"13647",0.8397705
"13648",0.834881
"13649",22.627584
"13650",23.137923
"13651",23.239671
"13652",23.075111
"13653",23.0725975
"13654",23.393127
"13655",24.1589875
"13656",21.42588
"13657",6.768168
"13658",4.100552
"13659",4.002882
"13660",0.9576055
"13661",0.998279
"13662",1.262043
"13663",0.8119365
"13664",1.1596405
"13665",1.1083515
"13666",11.6222805
"13667",11.2175985
"13668",10.769185
"13669",8.3078675
"13670",6.4387705
"13671",3.756851
"13672",2.6824505
"13673",3.605983
"13674",3.8917415
"13675",2.258211
"13676",1.932182
"13677",2.082356
"13678",0.791272
"13679",0.37665
"13680",2.661335
"13681",1.330279
"13682",0.3188135
"13683",0.2704355
"13684",0.326193
"13685",0.4254615
"13686",0.661821
"13687",0.818034
"13688",0.660009
"13689",0
"13690",0
"13691",0
"13692",0
"13693",0
"13694",0
"13695",0
"13696",0
"13697",0
"13698",0
"13699",0
"13700",0
"13701",0
"13702",0
"13703",0.6723795
"13704",0.651675
"13705",0.648372
"13706",0.636166
"13707",0.5956815
"13708",0.632299
"13709",0.6607905
"13710",0.6569605
"13711",0.66024
"13712",0.6445425
"13713",0.638102
"13714",0.680043
"13715",0
"13716",0
"13717",0
"13718",0
"13719",0
"13720",0
"13721",0
"13722",0
"13723",0
"13724",0
"13725",0
"13726",0.6743385
"13727",0.682495
"13728",0.6621795
"13729",0.6668225
"13730",0
"13731",0
"13732",0
"13733",0
"13734",0.64646
"13735",0.637876
"13736",0.6451955
"13737",0
"13738",0.6827705
"13739",0
"13740",0
"13741",0
"13742",0
"13743",0
"13744",0
"13745",0
"13746",0
"13747",0
"13748",0
"13749",0
"13750",0
"13751",0
"13752",0
"13753",0
"13754",0
"13755",0
"13756",0
"13757",0
"13758",0
"13759",0
"13760",0
"13761",0
"13762",0
"13763",0
"13764",0
"13765",0
"13766",0
"13767",0
"13768",0
"13769",0
"13770",0
"13771",0
"13772",0
"13773",0
"13774",0
"13775",0
"13776",0
"13777",0
"13778",0
"13779",0
"13780",0
"13781",0
"13782",0
"13783",0
"13784",0
"13785",0
"13786",0
"13787",0
"13788",0
"13789",0
"13790",0
"13791",0
"13792",0
"13793",0
"13794",0
"13795",0
"13796",0
"13797",0
"13798",0
"13799",0
"13800",0
"13801",0
"13802",0.6503535
"13803",0.6618745
"13804",0
"13805",0
"13806",0
"13807",0
"13808",0
"13809",0
"13810",0
"13811",0
"13812",0
"13813",0
"13814",0
"13815",0
"13816",0
"13817",0
"13818",0
"13819",0
"13820",0
"13821",0
"13822",0
"13823",0
"13824",0
"13825",0
"13826",0
"13827",0
"13828",0
"13829",0
"13830",0.6908655
"13831",0.7173095
"13832",0
"13833",0
"13834",0
"13835",0
"13836",0
"13837",0
"13838",0
"13839",0
"13840",0
"13841",0
"13842",0
"13843",0
"13844",0
"13845",0
"13846",0
"13847",0
"13848",0.675685
"13849",0
"13850",0
"13851",0
"13852",0
"13853",0
"13854",0
"13855",0
"13856",0.719218
"13857",0.70096
"13858",0
"13859",0
"13860",0
"13861",0
"13862",0
"13863",0
"13864",0
"13865",0
"13866",0
"13867",0
"13868",0
"13869",0
"13870",0
"13871",0
"13872",0
"13873",0
"13874",0.1913495
"13875",0.105793
"13876",0.1089535
"13877",0.029644
"13878",0.0397745
"13879",0.0372035
"13880",0.135953
"13881",0.373796
"13882",0.441726
"13883",0.5952925
"13884",0.989046
"13885",5.889194
"13886",3.796201
"13887",2.6889845
"13888",2.4245795
"13889",0.7741305
"13890",1.1455355
"13891",1.179527
"13892",5.666426
"13893",4.304963
"13894",6.573164
"13895",6.4063805
"13896",14.111296
"13897",14.9521095
"13898",15.320885
"13899",1.207774
"13900",1.877043
"13901",0.6720835
"13902",0.302922
"13903",4.206267
"13904",1.351118
"13905",0.783393
"13906",5.554717
"13907",6.287466
"13908",3.895582
"13909",6.0540255
"13910",10.923442
"13911",6.793779
"13912",6.027295
"13913",11.232969
"13914",9.3433055
"13915",8.378651
"13916",80.5964805
"13917",84.4069175
"13918",87.3993095
"13919",85.971159
"13920",87.4439525
"13921",52.8864525
"13922",53.152162
"13923",10.6658925
"13924",13.8525195
"13925",9.865391
"13926",5.060523
"13927",6.4187175
"13928",4.971409
"13929",23.588435
"13930",27.616443
"13931",29.210319
"13932",29.948878
"13933",26.7329095
"13934",23.483061
"13935",24.163987
"13936",25.3400095
"13937",3.552033
"13938",1.738314
"13939",3.810666
"13940",9.2107325
"13941",13.5363575
"13942",14.8196135
"13943",22.123721
"13944",24.727239
"13945",31.215208
"13946",0
"13947",0
"13948",45.140533
"13949",48.566424
"13950",45.704104
"13951",49.369176
"13952",56.634987
"13953",62.571778
"13954",0
"13955",0
"13956",47.444257
"13957",41.8101445
"13958",28.6374175
"13959",23.2082375
"13960",16.9516725
"13961",7.221288
"13962",0.406386
"13963",8.1529995
"13964",59.14809
"13965",59.627968
"13966",64.9035745
"13967",63.3094915
"13968",66.487962
"13969",66.33951
"13970",65.6875325
"13971",60.2846355
"13972",0
"13973",0
"13974",42.0299095
"13975",35.369504
"13976",34.0669895
"13977",35.479908
"13978",34.79453
"13979",35.9057215
"13980",35.7729075
"13981",62.524166
"13982",58.66908
"13983",56.584269
"13984",0
"13985",1.665245
"13986",0.867768
"13987",3.390226
"13988",7.345519
"13989",1.8893465
"13990",2.033604
"13991",2.178926
"13992",2.8039115
"13993",5.590402
"13994",10.105227
"13995",18.951459
"13996",24.8485575
"13997",26.592069
"13998",26.1686805
"13999",18.4068225
"14000",13.039258
"14001",16.397635
"14002",18.576012
"14003",44.832362
"14004",38.179931
"14005",30.3540865
"14006",25.853695
"14007",31.638587
"14008",23.810427
"14009",29.671888
"14010",29.3057925
"14011",25.747803
"14012",20.854757
"14013",17.2719565
"14014",10.4185715
"14015",7.4366855
"14016",4.4982235
"14017",2.6286385
"14018",17.9544175
"14019",4.8442145
"14020",9.8444355
"14021",5.1587855
"14022",2.262065
"14023",0
"14024",0
"14025",0
"14026",0
"14027",0
"14028",0
"14029",0
"14030",0
"14031",0
"14032",0.5294965
"14033",1.4063125
"14034",3.048245
"14035",0
"14036",0
"14037",0
"14038",0
"14039",0
"14040",0
"14041",0
"14042",0
"14043",0
"14044",0
"14045",0
"14046",0
"14047",0
"14048",0
"14049",0
"14050",0
"14051",0
"14052",0
"14053",0
"14054",0
"14055",0
"14056",2.9710055
"14057",2.5806345
"14058",7.611226
"14059",14.859306
"14060",15.4893475
"14061",15.104734
"14062",0
"14063",2.755902
"14064",0
"14065",0
"14066",0
"14067",0
"14068",0
"14069",0
"14070",0
"14071",12.204351
"14072",15.6916095
"14073",21.3872315
"14074",28.854427
"14075",19.9419425
"14076",16.10189
"14077",20.871898
"14078",15.8709105
"14079",15.498925
"14080",18.8184425
"14081",21.3183775
"14082",26.419138
"14083",20.1236095
"14084",18.2733585
"14085",16.261382
"14086",0
"14087",58.0787235
"14088",12.144839
"14089",42.522057
"14090",41.80754
"14091",35.326938
"14092",26.080497
"14093",28.952245
"14094",32.760968
"14095",34.7848475
"14096",35.4120965
"14097",36.683948
"14098",36.9862805
"14099",37.640292
"14100",42.207185
"14101",45.4325235
"14102",46.536339
"14103",52.9926635
"14104",0
"14105",16.04744
"14106",24.246846
"14107",21.178848
"14108",0
"14109",0
"14110",4.749993
"14111",12.3276035
"14112",18.200193
"14113",20.620605
"14114",24.885231
"14115",26.1902825
"14116",31.162243
"14117",31.3119225
"14118",31.1599925
"14119",28.9813175
"14120",27.584851
"14121",27.498676
"14122",24.341559
"14123",8.746934
"14124",19.68293
"14125",17.9519375
"14126",21.8791735
"14127",22.2457185
"14128",21.9382055
"14129",20.248851
"14130",19.0805575
"14131",15.3328565
"14132",11.090296
"14133",18.4714195
"14134",16.836202
"14135",3.807326
"14136",8.07626
"14137",7.2164725
"14138",0
"14139",0
"14140",0
"14141",0
"14142",0
"14143",0
"14144",0
"14145",0
"14146",0
"14147",0
"14148",0
"14149",0
"14150",0
"14151",0
"14152",0
"14153",0
"14154",0
"14155",0
"14156",0
"14157",0
"14158",0
"14159",0
"14160",0
"14161",0
"14162",0
"14163",0
"14164",0
"14165",0
"14166",0
"14167",0
"14168",0
"14169",0
"14170",0
"14171",0
"14172",0
"14173",0
"14174",0
"14175",0
"14176",0
"14177",0
"14178",0
"14179",0
"14180",0
"14181",0
"14182",0
"14183",0
"14184",0
"14185",0
"14186",0
"14187",0
"14188",0
"14189",0
"14190",0
"14191",0
"14192",0
"14193",0
"14194",0
"14195",0
"14196",0
"14197",0
"14198",0
"14199",0
"14200",0
"14201",0
"14202",0
"14203",0.0412405
"14204",0.4213635
"14205",0.176317
"14206",1.611364
"14207",7.289524
"14208",6.926756
"14209",8.2970695
"14210",7.34579
"14211",5.598728
"14212",6.293922
"14213",8.553363
"14214",5.8303645
"14215",5.2799145
"14216",9.1032775
"14217",9.746498
"14218",6.8514745
"14219",7.710008
"14220",11.0303125
"14221",5.680808
"14222",2.899203
"14223",8.2201165
"14224",9.279264
"14225",2.1491765
"14226",2.871312
"14227",9.797205
"14228",5.6188775
"14229",1.0630875
"14230",6.0875745
"14231",8.371008
"14232",28.004476
"14233",31.441485
"14234",32.864132
"14235",1.551252
"14236",0.0958195
"14237",6.0247025
"14238",7.154076
"14239",10.788076
"14240",13.234293
"14241",13.7231905
"14242",13.302129
"14243",12.2934535
"14244",11.2167355
"14245",6.305678
"14246",4.326673
"14247",3.891578
"14248",3.4254295
"14249",7.745573
"14250",14.925465
"14251",16.740364
"14252",17.00206
"14253",20.9647635
"14254",27.8656265
"14255",29.4406385
"14256",29.927208
"14257",35.30331
"14258",43.519547
"14259",44.614941
"14260",45.5040275
"14261",52.00435
"14262",0
"14263",0
"14264",0
"14265",0
"14266",0
"14267",0
"14268",0
"14269",0
"14270",0
"14271",0
"14272",0
"14273",0
"14274",7.702205
"14275",14.413567
"14276",15.0228825
"14277",22.9990975
"14278",26.849358
"14279",34.1399745
"14280",33.602422
"14281",38.036044
"14282",41.9007405
"14283",0
"14284",0
"14285",0
"14286",0
"14287",0
"14288",0
"14289",0
"14290",0
"14291",0
"14292",0
"14293",0
"14294",61.999779
"14295",55.372848
"14296",46.402357
"14297",42.113978
"14298",41.8524765
"14299",46.317818
"14300",42.279533
"14301",0
"14302",0
"14303",0
"14304",0
"14305",0
"14306",30.786986
"14307",22.4796405
"14308",16.926628
"14309",20.1748525
"14310",33.350571
"14311",4.574312
"14312",0.5387155
"14313",29.1711465
"14314",23.165632
"14315",14.654454
"14316",16.6146975
"14317",20.65756
"14318",32.659965
"14319",43.673448
"14320",55.7835025
"14321",42.7494235
"14322",48.3073925
"14323",49.0440685
"14324",46.9326555
"14325",45.403969
"14326",45.3226335
"14327",44.0766715
"14328",37.2630355
"14329",36.2597845
"14330",33.268396
"14331",30.998183
"14332",27.5391305
"14333",25.8738005
"14334",24.9323635
"14335",23.6468915
"14336",18.773921
"14337",16.7357155
"14338",16.698724
"14339",16.9439265
"14340",13.324778
"14341",12.421615
"14342",12.2888235
"14343",10.808688
"14344",10.600443
"14345",11.8200085
"14346",11.7095555
"14347",10.861012
"14348",10.6530095
"14349",11.523621
"14350",11.868543
"14351",10.612176
"14352",11.735614
"14353",12.035587
"14354",11.392135
"14355",22.4073505
"14356",22.9272725
"14357",26.985412
"14358",9.135571
"14359",10.882457
"14360",11.223806
"14361",13.9670225
"14362",14.9179
"14363",16.857968
"14364",17.79521
"14365",18.881895
"14366",21.3047625
"14367",22.9567155
"14368",25.706882
"14369",29.2241345
"14370",31.707339
"14371",34.7542255
"14372",35.6555475
"14373",32.011528
"14374",18.415158
"14375",17.476695
"14376",0
"14377",0
"14378",0
"14379",0
"14380",0
"14381",0
"14382",0
"14383",0
"14384",0
"14385",66.429424
"14386",51.4979555
"14387",42.935717
"14388",45.3004245
"14389",49.318695
"14390",58.258195
"14391",59.1505445
"14392",61.973316
"14393",0
"14394",0
"14395",0
"14396",0
"14397",0
"14398",0
"14399",0
"14400",42.7154385
"14401",39.0872
"14402",33.665218
"14403",34.222093
"14404",33.93316
"14405",0
"14406",0
"14407",0
"14408",0
"14409",0
"14410",0
"14411",0
"14412",0
"14413",40.854433
"14414",47.8528095
"14415",44.106694
"14416",50.056899
"14417",47.840622
"14418",43.9326455
"14419",43.276501
"14420",16.6539475
"14421",15.83407
"14422",12.166464
"14423",3.082738
"14424",7.0159565
